name;recclass;mass;fall;year;reclat;reclong
Allan Hills A77288;H6;1880;Found;1977;-76,71667;159,66667
Allan Hills A77289;Iron, IAB-MG;2186;Found;1977;-76,71667;159,66667
Allan Hills A77290;Iron, IAB-MG;3784;Found;1977;-76,71667;159,66667
Allan Hills A77291;H5;5,8;Found;1977;-76,71667;159,66667
Allan Hills A77292;L6;199,6;Found;1977;-76,71667;159,66667
Allan Hills A77293;L6;109,7;Found;1977;-76,71667;159,66667
Allan Hills A77294;H5;1351;Found;1977;-76,71667;159,66667
Allan Hills A77295;EH3;141,3;Found;1977;-76,71667;159,66667
Allan Hills A77296;L6;963,3;Found;1977;-76,71667;159,66667
Allan Hills A77297;L6;951,6;Found;1977;-76,71667;159,66667
Allan Hills A77299;H3.7;260,7;Found;1977;-76,71667;159,66667
Allan Hills A77300;H5;234,5;Found;1977;-76,71667;159,66667
Allan Hills A77301;L6;54,9;Found;1977;-76,71667;159,66667
Allan Hills A77302;Eucrite-pmict;235,5;Found;1977;-76,71667;159,66667
Allan Hills A77303;L3.5;78,6;Found;1977;-76,71667;159,66667
Allan Hills A77304;LL3.7;650,4;Found;1977;-76,71667;159,66667
Allan Hills A77305;L6;6444;Found;1977;-76,71667;159,66667
Allan Hills A77306;CM2;19,9;Found;1977;-76,71667;159,66667
Allan Hills A77307;CO3.0;181,3;Found;1977;-76,71667;159,66667
Allan Hills A78001;H5;84,5;Found;1978;-76,75;159,5
Allan Hills A78002;H6;11,5;Found;1978;-76,71667;159,66667
Allan Hills A78003;L6;124,8;Found;1978;-76,71667;159,66667
Allan Hills A78004;H5;35,9;Found;1978;-76,71667;159,66667
Allan Hills A78005;H5;28,2;Found;1978;-76,71667;159,66667
Allan Hills A78006;Howardite;8;Found;1978;-76,71667;159,66667
Allan Hills A78007;H5;8,45;Found;1977;-76,71667;159,66667
Allan Hills A78008;H5;7,4;Found;1978;-76,71667;159,66667
Allan Hills A78009;H4;9,18;Found;1977;-76,71667;159,66667
Allan Hills A78010;H5;1,3;Found;1978;-76,71667;159,66667
Allan Hills A78011;L3;4,84;Found;1977;-76,71667;159,66667
Allan Hills A78012;H5;38,1;Found;1978;-76,71667;159,66667
Allan Hills A78013;L3.5;4,1;Found;1978;-76,71667;159,66667
Allan Hills A78014;L3;6,95;Found;1977;-76,71667;159,66667
Allan Hills A78015;L3.2;34,9;Found;1978;-76,71667;159,66667
Allan Hills A78016;H5;2,55;Found;1977;-76,71667;159,66667
Allan Hills A78017;L3.5;2,9;Found;1978;-76,71667;159,66667
Allan Hills A78018;H5;17,9;Found;1978;-76,71667;159,66667
Allan Hills A78019;Ureilite;30,3;Found;1978;-76,71667;159,66667
Allan Hills A78020;H4;14,17;Found;1977;-76,71667;159,66667
Allan Hills A78021;H5;17,1;Found;1978;-76,71667;159,66667
Allan Hills A78022;H5;6,54;Found;1977;-76,71667;159,66667
Allan Hills A78023;H5;9,8;Found;1978;-76,71667;159,66667
Allan Hills A78024;H6;3,15;Found;1977;-76,71667;159,66667
Allan Hills A78025;H5;8,3;Found;1978;-76,71667;159,66667
Allan Hills A78026;H4;7,78;Found;1977;-76,71667;159,66667
Allan Hills A78027;H5;29,2;Found;1978;-76,71667;159,66667
Allan Hills A78028;H5;4,4;Found;1978;-76,71667;159,66667
Allan Hills A78029;H4;4,1;Found;1978;-76,71667;159,66667
Allan Hills A78030;H5;2,68;Found;1977;-76,71667;159,66667
Allan Hills A78031;H5;4,6;Found;1978;-76,71667;159,66667
Allan Hills A78032;H6;2,08;Found;1977;-76,71667;159,66667
Allan Hills A78033;H4;5;Found;1978;-76,71667;159,66667
Allan Hills A78034;H6;2,35;Found;1977;-76,71667;159,66667
Allan Hills A78035;H6;2,5;Found;1978;-76,71667;159,66667
Allan Hills A78036;H5;1,03;Found;1977;-76,71667;159,66667
Allan Hills A78037;L3.5;0,5;Found;1978;-76,71667;159,66667
Allan Hills A78038;L3.4;363;Found;1978;-76,71667;159,66667
Allan Hills A78039;L6;299;Found;1978;-76,71667;159,66667
Allan Hills A78040;Eucrite-pmict;211,7;Found;1978;-76,71667;159,66667
Allan Hills A78041;L3.4;117,5;Found;1978;-76,71667;159,66667
Allan Hills A78042;L6;214,1;Found;1978;-76,71667;159,66667
Allan Hills A78043;L6;680;Found;1978;-76,71667;159,66667
Allan Hills A78044;L4;164,1;Found;1978;-76,71667;159,66667
Allan Hills A78045;L6;396,5;Found;1978;-76,71667;159,66667
Allan Hills A78046;L3;70;Found;1978;-76,71667;159,66667
Allan Hills A78047;H5;130,3;Found;1978;-76,71667;159,66667
Allan Hills A78048;L6;190,6;Found;1978;-76,71667;159,66667
Allan Hills A78049;H5;95,8;Found;1978;-76,71667;159,66667
Allan Hills A78050;L6;1045;Found;1978;-76,71667;159,66667
Allan Hills A78051;H4;119,5;Found;1978;-76,71667;159,66667
Allan Hills A78052;H5;97,3;Found;1978;-76,71667;159,66667
Allan Hills A78053;H4;179;Found;1978;-76,71667;159,66667
Allan Hills A78054;LL5;9,31;Found;1977;-76,71667;159,66667
Allan Hills A78055;L6;13,7;Found;1978;-76,71667;159,66667
Allan Hills A78056;H;10,61;Found;1977;-76,71667;159,66667
Allan Hills A78057;H4;8,7;Found;1978;-76,71667;159,66667
Allan Hills A78058;H5;14,44;Found;1977;-76,71667;159,66667
Allan Hills A78059;L6;9,1;Found;1978;-76,71667;159,66667
Allan Hills A78060;H6;5,41;Found;1977;-76,71667;159,66667
Allan Hills A78061;H5;1,64;Found;1977;-76,71667;159,66667
Allan Hills A78062;LL6;10,9;Found;1978;-76,71667;159,66667
Allan Hills A78063;LL6;76,7;Found;1978;-76,71667;159,66667
Allan Hills A78064;L;10,37;Found;1977;-76,71667;159,66667
Allan Hills A78065;H6;7,3;Found;1978;-76,71667;159,66667
Allan Hills A78066;H5;8,48;Found;1977;-76,71667;159,66667
Allan Hills A78067;H6;7,8;Found;1978;-76,71667;159,66667
Allan Hills A78068;L6;3,19;Found;1977;-76,71667;159,66667
Allan Hills A78069;H6;4,4;Found;1978;-76,71667;159,66667
Allan Hills A78070;L4;10;Found;1978;-76,71667;159,66667
Allan Hills A78071;H6;5,72;Found;1977;-76,71667;159,66667
Allan Hills A78073;LL6;2,98;Found;1977;-76,71667;159,66667
Allan Hills A78074;L6;200,2;Found;1978;-76,71667;159,66667
Allan Hills A78075;H5;280,6;Found;1978;-76,71667;159,66667
Allan Hills A78076;H6;275,6;Found;1978;-76,71667;159,66667
Allan Hills A78077;H4;330,6;Found;1978;-76,71667;159,66667
Allan Hills A78078;L6;290,3;Found;1978;-76,71667;159,66667
Allan Hills A78079;H5;4,5;Found;1978;-76,71667;159,66667
Allan Hills A78080;H5;24,8;Found;1978;-76,71667;159,66667
Allan Hills A78081;H5;17,8;Found;1978;-76,71667;159,66667
Allan Hills A78082;LL6;24;Found;1978;-76,71667;159,66667
Allan Hills A78083;H4;11,43;Found;1977;-76,71667;159,66667
Allan Hills A78084;H3.9;14280;Found;1978;-76,71667;159,66667
Allan Hills A78085;H5;219,3;Found;1978;-76,71667;159,66667
Allan Hills A78086;H6;9;Found;1978;-76,71667;159,66667
Allan Hills A78087;H5;7,95;Found;1977;-76,71667;159,66667
Allan Hills A78088;H5;5,2;Found;1978;-76,71667;159,66667
Allan Hills A78089;H4;12,23;Found;1977;-76,71667;159,66667
Allan Hills A78090;H5;7,5;Found;1978;-76,71667;159,66667
Allan Hills A78091;H4/5;2,54;Found;1977;-76,71667;159,66667
Allan Hills A78092;H5;16,3;Found;1978;-76,71667;159,66667
Allan Hills A78093;H5;2,62;Found;1977;-76,71667;159,66667
Allan Hills A78094;H5;4;Found;1978;-76,71667;159,66667
Allan Hills A78095;H5;8,2;Found;1977;-76,71667;159,66667
Allan Hills A78096;H5;7,5;Found;1978;-76,71667;159,66667
Allan Hills A78097;H;2,3;Found;1977;-76,71667;159,66667
Allan Hills A78098;H5;2,2;Found;1978;-76,71667;159,66667
Allan Hills A78099;H5;2,1;Found;1977;-76,71667;159,66667
Allan Hills A78100;Iron, IIAB;84,9;Found;1978;-76,71667;159,66667
Allan Hills A78101;L6;121,2;Found;1978;-76,71667;159,66667
Allan Hills A78102;H5;336,9;Found;1978;-76,71667;159,66667
Allan Hills A78103;L6;589,7;Found;1978;-76,71667;159,66667
Allan Hills A78104;L6;672,4;Found;1978;-76,71667;159,66667
Allan Hills A78105;L6;941,7;Found;1978;-76,71667;159,66667
Allan Hills A78106;L6;464,5;Found;1978;-76,71667;159,66667
Allan Hills A78107;H5;198,4;Found;1978;-76,71667;159,66667
Allan Hills A78108;H5;172,5;Found;1978;-76,71667;159,66667
Allan Hills A78109;LL5;233,2;Found;1978;-76,71667;159,66667
Allan Hills A78110;H5;160,7;Found;1978;-76,71667;159,66667
Allan Hills A78111;H5;126,8;Found;1978;-76,71667;159,66667
Allan Hills A78112;L6;2485;Found;1978;-76,71667;159,66667
Allan Hills A78113;Aubrite;298,6;Found;1978;-76,71667;159,66667
Allan Hills A78114;L6;808,1;Found;1978;-76,71667;159,66667
Allan Hills A78115;H6;847,6;Found;1978;-76,71667;159,66667
Allan Hills A78116;H5;127,8;Found;1978;-76,71667;159,66667
Allan Hills A78117;H5;4,3;Found;1978;-76,71667;159,66667
Allan Hills A78118;H5;7,92;Found;1977;-76,71667;159,66667
Allan Hills A78119;LL3.5;102,6;Found;1978;-76,71667;159,66667
Allan Hills A78120;H4;44,3;Found;1978;-76,71667;159,66667
Allan Hills A78121;H5;30,4;Found;1978;-76,71667;159,66667
Allan Hills A78122;H6;4,7;Found;1978;-76,71667;159,66667
Allan Hills A78123;H5;18,4;Found;1978;-76,71667;159,66667
Allan Hills A78124;H6;27,7;Found;1978;-76,71667;159,66667
Allan Hills A78125;L6;18,8;Found;1978;-76,71667;159,66667
Allan Hills A78126;L6;606,9;Found;1978;-76,71667;159,66667
Allan Hills A78127;L6;194,5;Found;1978;-76,71667;159,66667
Allan Hills A78128;H5;154,7;Found;1978;-76,71667;159,66667
Allan Hills A78129;H5;128,3;Found;1978;-76,71667;159,66667
Allan Hills A78130;L6;2733;Found;1978;-76,71667;159,66667
Allan Hills A78131;L6;268,8;Found;1978;-76,71667;159,66667
Allan Hills A78132;Eucrite-pmict;656;Found;1978;-76,71667;159,66667
Allan Hills A78133;L3.5;59,9;Found;1978;-76,71667;159,66667
Allan Hills A78134;H4;458,3;Found;1978;-76,71667;159,66667
Allan Hills A78135;H6;130,8;Found;1978;-76,71667;159,66667
Allan Hills A78136;H5;51,6;Found;1978;-76,71667;159,66667
Allan Hills A78137;H6;70;Found;1978;-76,71667;159,66667
Allan Hills A78138;LL3;10,8;Found;1978;-76,71667;159,66667
Allan Hills A78139;H5;17;Found;1978;-76,71667;159,66667
Allan Hills A78140;H4;16,6;Found;1978;-76,71667;159,66667
Allan Hills A78141;H5;24,1;Found;1978;-76,71667;159,66667
Allan Hills A78142;L5;31,5;Found;1978;-76,71667;159,66667
Allan Hills A78143;LL3;2,23;Found;1977;-76,71667;159,66667
Allan Hills A78145;H6;34,4;Found;1978;-76,71667;159,66667
Allan Hills A78146;H5;16,5;Found;1978;-76,71667;159,66667
Allan Hills A78147;H5/6;30,6;Found;1978;-76,71667;159,66667
Allan Hills A78148;H5;3,32;Found;1977;-76,71667;159,66667
Allan Hills A78149;H4;23,2;Found;1978;-76,71667;159,66667
Allan Hills A78150;H5;15,8;Found;1978;-76,71667;159,66667
Allan Hills A78151;H5/6;10,34;Found;1977;-76,71667;159,66667
Allan Hills A78152;H6;4,7;Found;1978;-76,71667;159,66667
Allan Hills A78153;LL6;151,7;Found;1978;-76,71667;159,66667
Allan Hills A78154;H5;11,8;Found;1978;-76,71667;159,66667
Allan Hills A78155;H6;4,36;Found;1977;-76,71667;159,66667
Allan Hills A78156;L6;8,6;Found;1978;-76,71667;159,66667
Allan Hills A78157;H4;63,4;Found;1978;-76,71667;159,66667
Allan Hills A78158;Eucrite-pmict;15,1;Found;1978;-76,71667;159,66667
Allan Hills A78159;H5;22,6;Found;1978;-76,71667;159,66667
Allan Hills A78160;H5;16;Found;1978;-76,71667;159,66667
Allan Hills A78161;L6;3;Found;1977;-76,71667;159,66667
Allan Hills A78162;L3.4;33,2;Found;1978;-76,71667;159,66667
Allan Hills A78163;H5;9,6;Found;1978;-76,71667;159,66667
Allan Hills A78164;H5;25,1;Found;1978;-76,71667;159,66667
Allan Hills A78165;Eucrite-pmict;20,9;Found;1978;-76,71667;159,66667
Allan Hills A78167;H6;11,3;Found;1977;-76,71667;159,66667
Allan Hills A78168;H4;33,6;Found;1978;-76,71667;159,66667
Allan Hills A78169;H6;22,2;Found;1978;-76,71667;159,66667
Allan Hills A78170;L3.2;20,9;Found;1978;-76,71667;159,66667
Allan Hills A78171;L6;22,5;Found;1978;-76,71667;159,66667
Allan Hills A78172;H4;29,4;Found;1978;-76,71667;159,66667
Allan Hills A78173;H5;19,8;Found;1978;-76,71667;159,66667
Allan Hills A78174;H5;13,5;Found;1978;-76,71667;159,66667
Allan Hills A78175;H5;9,71;Found;1977;-76,71667;159,66667
Allan Hills A78176;L3.4;8,2;Found;1978;-76,71667;159,66667
Allan Hills A78177;H5;12,46;Found;1977;-76,71667;159,66667
Allan Hills A78178;H5;7,2;Found;1978;-76,71667;159,66667
Allan Hills A78179;H4;10,88;Found;1977;-76,71667;159,66667
Allan Hills A78180;L3.5;7,9;Found;1978;-76,71667;159,66667
Allan Hills A78181;H4;7,15;Found;1977;-76,71667;159,66667
Allan Hills A78182;H5;10,1;Found;1978;-76,71667;159,66667
Allan Hills A78183;H4;10,49;Found;1977;-76,71667;159,66667
Allan Hills A78184;H6;8,2;Found;1978;-76,71667;159,66667
Allan Hills A78185;L6;5,77;Found;1977;-76,71667;159,66667
Allan Hills A78186;L3.5;3,1;Found;1978;-76,71667;159,66667
Allan Hills A78187;L6;3,67;Found;1977;-76,71667;159,66667
Allan Hills A78188;L3.5;0,9;Found;1978;-76,71667;159,66667
Allan Hills A78189;H6;22,7;Found;1978;-76,71667;159,66667
Allan Hills A78190;H5;20,1;Found;1978;-76,71667;159,66667
Allan Hills A78191;H6;19,6;Found;1978;-76,71667;159,66667
Allan Hills A78192;H5;12,42;Found;1977;-76,71667;159,66667
Allan Hills A78193;H4;13,3;Found;1978;-76,71667;159,66667
Allan Hills A78194;H5;24,5;Found;1978;-76,71667;159,66667
Allan Hills A78195;H5;14,95;Found;1977;-76,71667;159,66667
Allan Hills A78196;H4;11,2;Found;1978;-76,71667;159,66667
Allan Hills A78197;H5;20,2;Found;1978;-76,71667;159,66667
Allan Hills A78198;H4;10,47;Found;1977;-76,71667;159,66667
Allan Hills A78199;H5;12,9;Found;1978;-76,71667;159,66667
Allan Hills A78200;H6;14,17;Found;1977;-76,71667;159,66667
Allan Hills A78201;H5;9,8;Found;1978;-76,71667;159,66667
Allan Hills A78202;H5;12,95;Found;1977;-76,71667;159,66667
Allan Hills A78203;H5;10,9;Found;1978;-76,71667;159,66667
Allan Hills A78204;H5;11,11;Found;1977;-76,71667;159,66667
Allan Hills A78205;H5;8,9;Found;1978;-76,71667;159,66667
Allan Hills A78206;H5;9,77;Found;1977;-76,71667;159,66667
Allan Hills A78207;H6;8,4;Found;1978;-76,71667;159,66667
Allan Hills A78208;H4;10,46;Found;1977;-76,71667;159,66667
Allan Hills A78209;H5;12,1;Found;1978;-76,71667;159,66667
Allan Hills A78210;H5;8,95;Found;1977;-76,71667;159,66667
Allan Hills A78211;H6;11,5;Found;1978;-76,71667;159,66667
Allan Hills A78212;H5;7,72;Found;1977;-76,71667;159,66667
Allan Hills A78213;H6;9,6;Found;1978;-76,71667;159,66667
Allan Hills A78214;H5;5,61;Found;1977;-76,71667;159,66667
Allan Hills A78215;H6;6,4;Found;1978;-76,71667;159,66667
Allan Hills A78216;H5;4,75;Found;1977;-76,71667;159,66667
Allan Hills A78217;H5;8,3;Found;1978;-76,71667;159,66667
Allan Hills A78218;H4;7,85;Found;1977;-76,71667;159,66667
Allan Hills A78219;H5;8,2;Found;1978;-76,71667;159,66667
Allan Hills A78220;H5;8,57;Found;1977;-76,71667;159,66667
Allan Hills A78221;H5;5,4;Found;1978;-76,71667;159,66667
Allan Hills A78222;H5;5,02;Found;1977;-76,71667;159,66667
Allan Hills A78223;H4;6,5;Found;1978;-76,71667;159,66667
Allan Hills A78224;H5;6,5;Found;1977;-76,71667;159,66667
Allan Hills A78225;H5;4,6;Found;1978;-76,71667;159,66667
Allan Hills A78226;H6;6,26;Found;1977;-76,71667;159,66667
Allan Hills A78227;H5;2,4;Found;1978;-76,71667;159,66667
Allan Hills A78228;H5;2,96;Found;1977;-76,71667;159,66667
Allan Hills A78229;H6;1,9;Found;1978;-76,71667;159,66667
Allan Hills A78230;Acapulcoite;3,87;Found;1977;-76,71667;159,66667
Allan Hills A78231;H6;1,9;Found;1978;-76,71667;159,66667
Allan Hills A78232;H5;2,52;Found;1977;-76,71667;159,66667
Allan Hills A78233;H5;1,3;Found;1978;-76,71667;159,66667
Allan Hills A78234;H5;0,52;Found;1977;-76,71667;159,66667
Allan Hills A78235;L3.4;19,2;Found;1978;-76,71667;159,66667
Allan Hills A78236;L3.5;14,4;Found;1978;-76,71667;159,66667
Allan Hills A78237;L3;13,27;Found;1977;-76,71667;159,66667
Allan Hills A78238;L3.5;9,8;Found;1978;-76,71667;159,66667
Allan Hills A78239;L3.4;16;Found;1978;-76,71667;159,66667
Allan Hills A78240;H4;9,31;Found;1977;-76,71667;159,66667
Allan Hills A78241;H5;6,5;Found;1978;-76,71667;159,66667
Allan Hills A78242;H4;7,34;Found;1977;-76,71667;159,66667
Allan Hills A78243;L3.5;1,9;Found;1978;-76,71667;159,66667
Allan Hills A78245;H5;4;Found;1978;-76,71667;159,66667
Allan Hills A78246;H5;6,17;Found;1977;-76,71667;159,66667
Allan Hills A78247;H5;2,7;Found;1978;-76,71667;159,66667
Allan Hills A78248;H4;4,73;Found;1977;-76,71667;159,66667
Allan Hills A78249;H6;4,2;Found;1978;-76,71667;159,66667
Allan Hills A78250;L3;2,87;Found;1977;-76,71667;159,66667
Allan Hills A78251;L6;1312;Found;1978;-76,71667;159,66667
Allan Hills A78252;Iron, IVA;2789;Found;1978;-76,71667;159,66667
Allan Hills A78253;H5;6,8;Found;1978;-76,71667;159,66667
Allan Hills A78254;H4;6,04;Found;1977;-76,71667;159,66667
Allan Hills A78255;H5;3,2;Found;1978;-76,71667;159,66667
Allan Hills A78256;H4;3,35;Found;1977;-76,71667;159,66667
Allan Hills A78257;H5;2,1;Found;1978;-76,71667;159,66667
Allan Hills A78258;H4;8,42;Found;1977;-76,71667;159,66667
Allan Hills A78259;H5;6,2;Found;1978;-76,71667;159,66667
Allan Hills A78260;L6;2,72;Found;1977;-76,71667;159,66667
Allan Hills A78261;CM2;5,1;Found;1978;-76,71667;159,66667
Allan Hills A78262;Ureilite;26,2;Found;1978;-76,71667;159,66667
Allan Hills A79001;L3.5;32,3;Found;1979;-76,70306;159,38944
Allan Hills A79002;H6;222,8;Found;1979;-76,70306;159,39166
Allan Hills A79003;LL3.4;5,1;Found;1979;-76,68917;159,36111
Allan Hills A79004;H5;34,9;Found;1979;-76,70306;159,39306
Allan Hills A79005;H6;60;Found;1979;-76,70139;159,35361
Allan Hills A79006;H5;41;Found;1979;-76,70167;159,35333
Allan Hills A79007;L6;142,3;Found;1979;-76,69778;159,34611
Allan Hills A79008;H5;12;Found;1979;-76,70472;159,32334
Allan Hills A79009;H5;75,7;Found;1979;-76,70194;159,39444
Allan Hills A79010;H5;25,1;Found;1979;-76,69306;159,32666
Allan Hills A79011;H5;14;Found;1979;-76,7025;159,36667
Allan Hills A79012;H5;191,9;Found;1979;-76,71667;159,66667
Allan Hills A79013;H5;28,3;Found;1979;-76,70361;159,33444
Allan Hills A79014;H5;10,8;Found;1979;-76,71667;159,66667
Allan Hills A79015;H5;64;Found;1979;-76,70528;159,32694
Allan Hills A79016;H6;1146;Found;1979;-76,71667;159,66667
Allan Hills A79017;Eucrite-pmict;310;Found;1979;-76,70139;159,35361
Allan Hills A79018;L6;120,7;Found;1979;-76,70278;159,39333
Allan Hills A79019;H6;12,1;Found;1979;-76,68972;159,36333
Allan Hills A79020;H6;4,2;Found;1979;-76,68194;159,32
Allan Hills A79021;H5;29,4;Found;1979;-76,69556;159,35555
Allan Hills A79022;L3.7-4;31,4;Found;1979;-76,70194;159,39389
Allan Hills A79023;H4;68,1;Found;1979;-76,70306;159,39278
Allan Hills A79024;H6;21,6;Found;1979;-76,71667;159,66667
Allan Hills A79025;H5;1208;Found;1979;-76,71667;159,66667
Allan Hills A79026;H5;572;Found;1979;-76,71667;159,66667
Allan Hills A79027;L6;133,2;Found;1979;-76,69972;159,09889
Allan Hills A79028;H6;16,3;Found;1979;-76,70222;159,36611
Allan Hills A79029;H5;505,5;Found;1979;-76,71667;159,66667
Allan Hills A79031;H5;2,7;Found;1979;-76,70306;159,39306
Allan Hills A79032;H5;2,6;Found;1979;-76,70306;159,39278
Allan Hills A79033;L6;280,8;Found;1979;-76,69917;159,35778
Allan Hills A79034;H6;12,6;Found;1979;-76,70889;159,31167
Allan Hills A79035;H4;37,6;Found;1979;-76,69833;159,34056
Allan Hills A79036;H5;20,2;Found;1979;-76,70389;159,18
Allan Hills A79037;H6;14,8;Found;1979;-76,70194;159,36833
Allan Hills A79038;H5;49,7;Found;1979;-76,70306;159,39278
Allan Hills A79039;H4;108,3;Found;1979;-76,71667;159,66667
Allan Hills A79040;H5;13,2;Found;1979;-76,70056;159,40111
Allan Hills A79041;H5;20,1;Found;1979;-76,69028;159,36417
Allan Hills A79042;H5;11,5;Found;1979;-76,68917;159,365
Allan Hills A79043;L6;62,2;Found;1979;-76,70306;159,37083
Allan Hills A79045;L3.5;115,4;Found;1979;-76,70278;159,40139
Allan Hills A79046;H5;89,7;Found;1979;-76,70167;159,36889
Allan Hills A79047;H5;19,3;Found;1979;-76,70194;159,36472
Allan Hills A79048;H5;36,7;Found;1979;-76,71667;159,66667
Allan Hills A79049;H6;54;Found;1979;-76,71667;159,66667
Allan Hills A79050;H5;27;Found;1979;-76,69306;159,32666
Allan Hills A79051;H5;23,9;Found;1979;-76,70472;159,32389
Allan Hills A79052;L6;22,6;Found;1979;-76,68944;159,36333
Allan Hills A79053;H5;86,1;Found;1979;-76,69806;159,34195
Allan Hills A79054;H5;36;Found;1979;-76,69528;159,35611
Allan Hills A79055;H6;15,3;Found;1979;-76,70195;159,36861
Allan Hills A80101;L6;8725;Found;1980;-76,77389;159,275
Allan Hills A80102;Eucrite-pmict;471,2;Found;1980;-76,69028;159,2525
Allan Hills A80103;L6;535,9;Found;1980;-76,77389;159,27611
Allan Hills A80104;Iron, ungrouped;882;Found;1980;-76,72833;159,29278
Allan Hills A80105;L6;445,1;Found;1980;-76,77417;159,27556
Allan Hills A80106;H4;432,2;Found;1980;-76,69028;159,25444
Allan Hills A80107;L6;177,8;Found;1980;-76,77111;159,28722
Allan Hills A80108;L6;124,5;Found;1980;-76,77139;159,28833
Allan Hills A80110;L6;167,6;Found;1980;-76,77333;159,28167
Allan Hills A80111;H5;42,4;Found;1980;-76,75195;159,32472
Allan Hills A80112;L6;330,7;Found;1980;-76,77361;159,27556
Allan Hills A80113;L6;312,6;Found;1980;-76,77278;159,28305
Allan Hills A80114;L6;232,8;Found;1980;-76,77278;159,28417
Allan Hills A80115;L6;306;Found;1980;-76,77389;159,27722
Allan Hills A80116;L6;191,2;Found;1980;-76,77361;159,28056
Allan Hills A80117;L6;89;Found;1980;-76,77361;159,27861
Allan Hills A80118;H6;2,4;Found;1980;-76,75972;159,31028
Allan Hills A80119;L6;33,7;Found;1980;-76,77222;159,28583
Allan Hills A80120;L6;60,1;Found;1980;-76,77333;159,28194
Allan Hills A80121;H4;39,1;Found;1980;-76,71;159,36917
Allan Hills A80122;H6;49,8;Found;1980;-76,69611;159,34333
Allan Hills A80123;H5;27,8;Found;1980;-76,68944;159,36889
Allan Hills A80124;H5;12;Found;1980;-76,69639;159,32944
Allan Hills A80125;L6;139,2;Found;1980;-76,77194;159,28528
Allan Hills A80126;H6;34,5;Found;1980;-76,74111;159,29667
Allan Hills A80127;H5;47,5;Found;1980;-76,68944;159,25611
Allan Hills A80128;H4;138,2;Found;1980;-76,68861;159,25667
Allan Hills A80129;H5;93,4;Found;1980;-76,68528;159,25833
Allan Hills A80130;H6;5,3;Found;1980;-76,69056;159,3725
Allan Hills A80131;H4;19,8;Found;1980;-76,68944;159,36917
Allan Hills A80132;H5;152,8;Found;1980;-76,76111;159,34417
Allan Hills A80133;L3.5;3,6;Found;1980;-76,69083;159,3725
Allan Hills A81001;Eucrite-unbr;52,9;Found;1981;-76,70111;159,40305
Allan Hills A81002;CM2;14;Found;1981;-76,66011;159,32783
