name;recclass;mass;fall;year;reclat;reclong
Dar al Gani 141;L5;145;Found;1996;27,19117;16,27767
Dar al Gani 142;H5/6;1225;Found;1996;27,24733;16,39733
Dar al Gani 143;H5/6;133;Found;1996;26,98333;16,506
Dar al Gani 144;H5/6;302;Found;1996;26,98133;16,50433
Dar al Gani 146;H6;837;Found;1996;27,03367;16,4055
Dar al Gani 147;H5;387;Found;1996;27,04517;16,38167
Dar al Gani 148;H5;1006;Found;1996;27,04567;16,3795
Dar al Gani 149;L3-5;116;Found;1996;27,0465;16,37267
Dar al Gani 150;H6;218;Found;1996;27,14033;16,20467
Dar al Gani 151;H5;130;Found;1996;27,185;16,1335
Dar al Gani 152;L6;118;Found;1996;27,186;16,13083
Dar al Gani 153;H6;145;Found;1996;27,18667;16,12283
Dar al Gani 154;H6;259;Found;1996;27,1915;16,115
Dar al Gani 155;H5;1380;Found;1996;27,15617;16,029
Dar al Gani 156;H6;107;Found;1996;27,111;16,02167
Dar al Gani 157;H6;63;Found;1996;27,11067;16,02583
Dar al Gani 158;H6;70;Found;1996;27,108;16,071
Dar al Gani 159;L6;326;Found;1996;27,12017;16,20833
Dar al Gani 160;H4;347;Found;1996;27,13817;16,27233
Dar al Gani 161;H5/6;120;Found;1996;27,03017;16,53683
Dar al Gani 162;LL6;89;Found;1996;27,03083;16,5215
Dar al Gani 163;H6;151;Found;1996;27,02683;16,5085
Dar al Gani 164;Ureilite-pmict;57;Found;1996;27,0505;16,40517
Dar al Gani 165;Ureilite-pmict;32;Found;1996;27,05117;16,39233
Dar al Gani 166;H5;44;Found;1996;27,16533;16,14483
Dar al Gani 167;H5-6;1732;Found;1996;27,18367;16,11583
Dar al Gani 168;L6;533;Found;1996;27,24983;16,0205
Dar al Gani 169;L6;814;Found;1996;27,63567;16,87778
Dar al Gani 170;H5-6;759;Found;1996;27,69983;15,72694
Dar al Gani 171;CO3;112;Found;1996;27,09617;16,02567
Dar al Gani 172;H6;138;Found;1996;27,102;16,02017
Dar al Gani 173;CO3;492;Found;1996;27,11167;16,01333
Dar al Gani 174;H5;452;Found;1996;27,1165;16,083
Dar al Gani 175;H5-6;1641;Found;1996;27,11783;16,08533
Dar al Gani 176;H4;158;Found;1996;27,12483;16,12083
Dar al Gani 177;LL6;133;Found;1996;27,127;16,12933
Dar al Gani 178;L6;640;Found;1996;27,141;16,16783
Dar al Gani 179;H4;72;Found;1996;27,152;16,197
Dar al Gani 180;LL3.9;1700;Found;1996;27,2645;16,40867
Dar al Gani 181;L6;113;Found;1996;27,07583;16,45333
Dar al Gani 182;L6;377;Found;1996;27,07333;16,43083
Dar al Gani 183;L6;612;Found;1996;27,07717;16,39817
Dar al Gani 184;L6;314;Found;1996;27,07733;16,217
Dar al Gani 185;LL6;172;Found;1996;27,1485;16,0945
Dar al Gani 186;CO3;599;Found;1996;27,10267;16,02833
Dar al Gani 187;L6;393;Found;1996;27,10667;16,0085
Dar al Gani 188;CO3;828;Found;1996;27,1705;15,94517
Dar al Gani 189;CO3;3370;Found;1996;27,18283;15,94233
Dar al Gani 190;CO3;2550;Found;1996;27,16467;15,943
Dar al Gani 191;CO3;1379;Found;1996;27,1615;15,95083
Dar al Gani 192;CO3;3145;Found;1996;27,12817;16,004
Dar al Gani 193;H6;115;Found;1996;27,11833;16,01017
Dar al Gani 194;CO3;581;Found;1996;27,09967;16,03467
Dar al Gani 195;H6;299;Found;1996;27,0815;16,148
Dar al Gani 196;L6;331;Found;1996;27,09133;16,289
Dar al Gani 197;H5;46;Found;1996;27,03783;16,4685
Dar al Gani 198;H6;337;Found;1996;27,04717;16,44133
Dar al Gani 199;H6;1699;Found;1996;27,058;16,40217
Dar al Gani 200;H5-6;429;Found;1996;27,0715;16,091
Dar al Gani 201;H6;129;Found;1996;27,09583;16,03683
Dar al Gani 202;H6;554;Found;1996;27,117;16,01533
Dar al Gani 203;CO3;378;Found;1996;27,1245;15,99167
Dar al Gani 204;CO3;720;Found;1996;27,15117;15,9665
Dar al Gani 205;H5-6;2195;Found;1996;27,643;15,90167
Dar al Gani 206;L6;122;Found;1996;27,62517;15,98217
Dar al Gani 207;H5-6;66;Found;1996;27,624;16,05117
Dar al Gani 208;H5-6;113;Found;1996;27,62467;16,0545
Dar al Gani 209;L6;184;Found;1996;27,62417;16,05983
Dar al Gani 210;L6;182;Found;1996;27,62433;16,06233
Dar al Gani 211;H6;505;Found;1996;27,54733;16,3655
Dar al Gani 212;H6;147;Found;1996;27,6315;16,03333
Dar al Gani 213;H6;136;Found;1996;27,12033;16,063
Dar al Gani 214;H6;231;Found;1996;27,12133;16,0685
Dar al Gani 215;H6;3600;Found;1996;27,1275;16,104
Dar al Gani 216;L3;95;Found;1996;27,126;16,1065
Dar al Gani 217;H6;3550;Found;1996;27,13083;16,13233
Dar al Gani 218;H5;157;Found;1996;27,1415;16,16483
Dar al Gani 219;H6;174;Found;1996;27,25733;16,38217
Dar al Gani 220;H5;719;Found;1996;27,37883;16,45383
Dar al Gani 221;H4-6;211;Found;1996;27,44317;16,32933
Dar al Gani 222;LL5-6;837;Found;1996;27,45333;16,31267
Dar al Gani 223;L6;890;Found;1996;27,495;16,259
Dar al Gani 224;H6;205;Found;1996;27,56417;16,15217
Dar al Gani 225;H3.9;324;Found;1996;27,5775;16,13633
Dar al Gani 226;CO3;90;Found;1997;27,086;16,03683
Dar al Gani 227;CO3;235;Found;1997;27,09017;16,032
Dar al Gani 228;CO3;738;Found;1997;27,13717;15,8445
Dar al Gani 229;CO3;125;Found;1997;27,1405;15,97483
Dar al Gani 230;CO3;438;Found;1997;27,15283;15,96267
Dar al Gani 231;CO3;932;Found;1997;27,1685;15,95833
Dar al Gani 232;H5;1338;Found;1997;27,16583;16,08617
Dar al Gani 233;L3.9-6;172;Found;1997;27,16533;16,21317
Dar al Gani 234;L6;244;Found;1997;27,17717;16,26683
Dar al Gani 235;H5/6;193;Found;1997;27,18567;16,31833
Dar al Gani 236;H6;189;Found;1997;27,194;16,36133
Dar al Gani 237;L6;437;Found;1997;27,09933;16,37983
Dar al Gani 238;H6;134;Found;1997;27,15217;16,05683
Dar al Gani 239;H6;335;Found;1997;27,18267;16,0905
Dar al Gani 240;H4;39;Found;1997;27,19483;16,06917
Dar al Gani 241;H-an;24;Found;1997;27,1975;16,062
Dar al Gani 242;H-an;69;Found;1997;27,2025;16,05267
Dar al Gani 243;L6;297;Found;1997;27,216;16,03233
Dar al Gani 244;H5;115;Found;1997;27,18617;16,11117
Dar al Gani 245;H6;224;Found;1997;27,188;16,12883
Dar al Gani 246;L6;61;Found;1997;27,1885;16,13083
Dar al Gani 247;LL6;107;Found;1997;27,2035;16,2
Dar al Gani 248;H6;1890;Found;1997;27,20667;16,2045
Dar al Gani 249;H6;62;Found;1997;27,21017;16,22083
Dar al Gani 250;CK4/5;57;Found;1997;27,21833;16,25417
Dar al Gani 251;L6;2412;Found;1997;27,11583;16,37683
Dar al Gani 252;LL6;206;Found;1997;27,1145;16,35517
Dar al Gani 253;L6;237;Found;1997;27,11483;16,34333
Dar al Gani 254;LL6;617;Found;1997;27,11267;16,31583
Dar al Gani 255;L5;374;Found;1997;27,11217;16,29633
Dar al Gani 256;LL5-6;7141;Found;1997;27,06117;16,17817
Dar al Gani 257;LL5-6;135;Found;1997;27,06967;16,1675
Dar al Gani 258;L6;76;Found;1997;27,10733;16,12633
Dar al Gani 259;H6;578;Found;1997;27,14533;16,08367
Dar al Gani 260;H6;116;Found;1997;27,14767;16,08083
Dar al Gani 261;H5/6;220;Found;1997;27,165;16,02083
Dar al Gani 262;Lunar (anorth);513;Found;1997;27,18367;16,30033
Dar al Gani 263;H4;151;Found;1997;27,1885;16,31483
Dar al Gani 264;L/LL3-6;68;Found;1997;27,20267;16,42083
Dar al Gani 265;LL6;119;Found;1997;27,10383;16,38867
Dar al Gani 266;LL6;178;Found;1997;27,10633;16,374
Dar al Gani 267;L5;791;Found;1997;27,11133;16,27967
Dar al Gani 268;H6;128;Found;1997;27,12317;16,223
Dar al Gani 269;H6;307;Found;1997;27,12833;16,20967
Dar al Gani 270;H5-6;175;Found;1997;27,18383;16,12883
Dar al Gani 271;L5;229;Found;1997;27,18383;16,12883
Dar al Gani 272;L6;607;Found;1997;27,18383;16,12883
Dar al Gani 273;H5;58;Found;1997;27,18383;16,12883
Dar al Gani 274;L6;657;Found;1997;27,25117;16,07333
Dar al Gani 275;CK4/5;492;Found;1997;27,36233;16,08967
Dar al Gani 276;Eucrite-pmict;98;Found;1997;27,3775;16,19317
Dar al Gani 277;L/LL3-5;125;Found;1997;27,3615;16,2145
Dar al Gani 278;L6;97;Found;1997;27,37817;16,31217
Dar al Gani 279;H5;120;Found;1997;27,37817;16,31217
Dar al Gani 280;L6;155;Found;1997;27,40867;16,3185
Dar al Gani 281;L6;80;Found;1997;27,4595;16,07667
Dar al Gani 282;L6;128;Found;1997;27,45967;16,07267
Dar al Gani 283;L5;145;Found;1997;27,4715;16,296
Dar al Gani 284;L4-6;299;Found;1997;27,53817;16,44233
Dar al Gani 285;L6;87;Found;1997;27,25383;16,30233
Dar al Gani 286;H5;367;Found;1997;27,26183;16,26133
Dar al Gani 287;L5;337;Found;1997;27,2855;16,176
Dar al Gani 288;LL3;110;Found;1997;27,32667;16,09567
Dar al Gani 289;CO3;98;Found;1997;27,0875;16,051
Dar al Gani 290;L5/6;730;Found;1997;27,08817;16,0575
Dar al Gani 291;CO3;55;Found;1997;27,08733;16,058
Dar al Gani 292;L5;78;Found;1997;27,09967;16,11783
Dar al Gani 293;L6;285;Found;1997;27,1025;16,134
Dar al Gani 294;LL4;1616;Found;1997;27,202;16,36733
Dar al Gani 295;H6;190;Found;1997;27,23;16,31217
Dar al Gani 296;H4;384;Found;1997;27,29133;16,21333
Dar al Gani 297;L6;255;Found;1997;27,325;16,165
Dar al Gani 298;LL4;2459;Found;1997;26,78917;16,70467
Dar al Gani 299;H4;177;Found;1997;26,77167;16,11133
Dar al Gani 300;H3-5;118;Found;1997;26,94467;16,17933
Dar al Gani 301;L6;217;Found;1997;26,9715;16,45133
Dar al Gani 302;H5;191;Found;1997;26,97;16,4625
Dar al Gani 303;CO3;365;Found;1997;27,135;16,2335
Dar al Gani 304;H6;128;Found;1997;27,1685;16,1845
Dar al Gani 305;LL5;339;Found;1997;27,28617;16,07467
Dar al Gani 306;H5/6;616;Found;1997;27,70467;16,18917
Dar al Gani 307;L6;370;Found;1997;27,52367;16,15117
Dar al Gani 308;H6;394;Found;1997;27,38467;16,12867
Dar al Gani 309;L6;132;Found;1997;27,51283;16,16267
Dar al Gani 310;H5/6;96;Found;1997;27,292;16,112
Dar al Gani 311;H6;707;Found;1997;27,1595;16,05283
Dar al Gani 312;H6;117;Found;1997;27,08867;16,14317
Dar al Gani 313;L/LL3;3294;Found;1997;26,80733;15,9015
Dar al Gani 314;L6;76;Found;1997;27,12117;16,331
Dar al Gani 315;H3-5;525;Found;1997;27,12217;16,312
Dar al Gani 316;L6;721;Found;1997;27,2435;16,081
Dar al Gani 317;L6;145;Found;1997;27,01333;16,1875
Dar al Gani 318;H3;4236;Found;1997;27,14317;15,873
Dar al Gani 319;Ureilite-pmict;740;Found;1997;27,028;16,35867
Dar al Gani 320;L6;189;Found;1997;27,03383;16,326
Dar al Gani 321;H5;213;Found;1997;27,09867;16,14133
Dar al Gani 322;H4;1126;Found;1997;27,09917;16,14033
Dar al Gani 323;L4;2711;Found;1997;28,3;15,7175
Dar al Gani 324;H6;433;Found;1997;28,1815;15,64783
Dar al Gani 325;H5;274;Found;1997;28,206;15,6355
Dar al Gani 326;L6;386;Found;1997;27,839;15,877
Dar al Gani 327;H3;50;Found;1997;27,84067;15,88567
Dar al Gani 328;L6;630;Found;1997;27,84267;15,8995
Dar al Gani 329;H5;234;Found;1997;27,129;16,2655
Dar al Gani 330;L5;353;Found;1997;27,10417;16,1175
Dar al Gani 331;CO3;194;Found;1997;27,1095;16,0745
Dar al Gani 332;CO3;280;Found;1997;27,10467;16,00867
Dar al Gani 333;H5-6;1050;Found;1997;27,13017;16,23183
Dar al Gani 334;L6;422;Found;1997;27,15517;16,2825
Dar al Gani 335;H5;147;Found;1997;27,2035;16,3115
Dar al Gani 336;H5/6;171;Found;1997;27,19367;16,20767
Dar al Gani 337;H6;142;Found;1997;27,182;16,15017
Dar al Gani 338;H6;131;Found;1997;27,179;16,11267
Dar al Gani 339;H5;110;Found;1997;27,1725;16,08133
Dar al Gani 340;Ureilite;591;Found;1997;27,15133;16,045
Dar al Gani 341;L6;357;Found;1997;27,08283;16,129
Dar al Gani 342;L5-6;166;Found;1997;27,10483;16,1195
Dar al Gani 343;H4;103;Found;1997;27,15467;16,079
Dar al Gani 344;H6;57;Found;1997;27,185;16,0995
Dar al Gani 345;L5;84;Found;1997;27,2165;16,15
Dar al Gani 346;H4;77;Found;1997;27,2915;16,21333
Dar al Gani 347;H6;47;Found;1997;27,20283;16,05767
Dar al Gani 348;H4;118;Found;1997;27,20217;16,05833
Dar al Gani 349;L5;83;Found;1997;27,22667;16,113
Dar al Gani 350;L6;112;Found;1997;27,22483;16,24383
Dar al Gani 351;H5;858;Found;1997;27,17867;16,259
Dar al Gani 352;L5;111;Found;1997;27,23867;16,12967
Dar al Gani 353;H3-5;210;Found;1997;27,5965;15,8705
Dar al Gani 354;H3;82;Found;1997;27,61717;15,96633
Dar al Gani 355;L6;360;Found;1997;27,67917;15,86533
Dar al Gani 356;L5/6;129;Found;1997;27,8195;15,8945
Dar al Gani 357;L6;478;Found;1997;27,86617;15,89733
Dar al Gani 358;L6;66;Found;1997;28,9055;15,82767
Dar al Gani 359;L6;42;Found;1997;27,92367;15,83217
Dar al Gani 360;L6;87;Found;1997;27,9275;15,83117
Dar al Gani 361;L6;307;Found;1997;27,86217;15,87967
Dar al Gani 362;L6;527;Found;1997;27,85883;15,8815
Dar al Gani 363;L6;639;Found;1997;27,84983;15,88583
Dar al Gani 364;L6;982;Found;1997;27,83933;15,89183
Dar al Gani 365;L6;198;Found;1997;27,841;15,86817
Dar al Gani 366;L6;233;Found;1997;27,8515;15,8715
Dar al Gani 367;L6;136;Found;1997;27,85967;15,88017
Dar al Gani 368;L6;263;Found;1997;27,86167;15,88317
Dar al Gani 369;H/L3.5;1001;Found;1997;27,94867;15,90133
Dar al Gani 370;H6;37;Found;1997;27,832;15,83767
Dar al Gani 371;H6;48;Found;1997;27,83533;15,8435
Dar al Gani 372;L6;414;Found;1997;27,876;15,91733
Dar al Gani 373;H5/6;173;Found;1997;27,91483;15,96183
Dar al Gani 374;L6;111;Found;1997;27,87333;15,9135
Dar al Gani 375;L6;188;Found;1997;27,88683;15,8715
Dar al Gani 376;L6;68;Found;1997;27,88717;15,86333
Dar al Gani 377;L6;65;Found;1997;27,8945;15,85933
Dar al Gani 378;H/L3;68;Found;1997;27,91617;15,83783
Dar al Gani 379;L6;875;Found;1997;27,87417;15,88717
Dar al Gani 380;Eucrite-mmict;661;Found;1997;27,44217;16,08217
Dar al Gani 381;L6;930;Found;1997;27,4345;16,12267
Dar al Gani 382;L6;247;Found;1997;27,42183;16,17817
Dar al Gani 383;L6;316;Found;1997;27,41117;16,2
Dar al Gani 384;H4;60;Found;1997;27,41217;16,20183
Dar al Gani 385;H3-4;447;Found;1997;27,4445;16,27433
Dar al Gani 386;H5/6;772;Found;1997;27,44317;16,1855
Dar al Gani 387;L5;189;Found;1997;27,33733;16,20133
Dar al Gani 388;H5/6;291;Found;1997;27,1425;16,0595
Dar al Gani 389;H5;61;Found;1997;27,46133;16,1955
Dar al Gani 390;H6;99;Found;1997;27,46483;16,18733
Dar al Gani 391;Eucrite-pmict;1605;Found;1997;27,35683;16,167
Dar al Gani 392;H5;718;Found;1997;27,42383;16,34
Dar al Gani 393;L6;195;Found;1997;27,4355;16,26633
Dar al Gani 394;H6;167;Found;1997;27,409;16,20417
Dar al Gani 395;H6;270;Found;1997;27,76483;16,08633
Dar al Gani 396;L6;388;Found;1998;27,8185;15,92733
Dar al Gani 397;L6;1008;Found;1998;27,81833;15,91533
Dar al Gani 398;H6;502;Found;1998;27,8365;15,8245
Dar al Gani 399;L5;11455;Found;1998;27,86667;15,94283
Dar al Gani 400;Lunar (anorth);1425;Found;1998;27,3695;16,19883
Dar al Gani 401;L6;405;Found;1998;27,84217;15,89667
Dar al Gani 402;L6;1861;Found;1998;27,814;15,9115
Dar al Gani 403;L6;665;Found;1998;27,76383;15,91083
Dar al Gani 404;L6;585;Found;1998;27,83767;15,91333
Dar al Gani 405;H3.5;193;Found;1998;27,93133;15,8675
Dar al Gani 406;Iron, IAB complex;5100;Found;1998;28,14033;15,82383
Dar al Gani 407;H6;157;Found;1998;27,40917;16,268
Dar al Gani 408;L4;69;Found;1998;27,42083;16,29333
Dar al Gani 409;L6;584;Found;1998;27,82383;15,8785
Dar al Gani 410;H5;605;Found;1998;27,3725;16,24017
Dar al Gani 411;Eucrite-pmict;400;Found;1998;27,37517;16,18417
Dar al Gani 412;CK5;946;Found;1998;27,347;16,08833
Dar al Gani 413;Iron, IIAB;156;Found;1998;27,48733;16,32517
Dar al Gani 414;L6;956;Found;1998;27,51617;16,28333
Dar al Gani 415;H5/6;103;Found;1998;27,3785;16,1855
Dar al Gani 416;H4;347;Found;1998;27,4665;15,914
Dar al Gani 417;R3-4;171;Found;1998;27,50233;15,9125
Dar al Gani 418;H5/6;65;Found;1998;27,59917;16,00233
Dar al Gani 419;H4;490;Found;1998;27,59467;15,9365
Dar al Gani 420;L6;150;Found;1998;27,86433;15,87333
Dar al Gani 421;L6;105;Found;1998;27,8745;15,87217
Dar al Gani 422;L6;702;Found;1998;27,86383;15,87017
Dar al Gani 423;L6;174;Found;1998;27,74017;15,93683
Dar al Gani 424;H5;144;Found;1998;27,479;16,03917
Dar al Gani 425;H4;115;Found;1998;27,45467;16,08733
Dar al Gani 426;H4/5;206;Found;1998;27,37933;16,45817
Dar al Gani 427;L6;942;Found;1998;27,35817;16,43233
Dar al Gani 428;L6;47;Found;1998;27,29367;16,41433
Dar al Gani 429;C3-ung;253;Found;1998;27,28133;16,41733
Dar al Gani 430;C3-ung;572;Found;1998;27,27933;16,41167
Dar al Gani 431;CK3-an;353;Found;1998;27,31283;16,232
Dar al Gani 432;H4;1555;Found;1998;27,4475;15,985
Dar al Gani 433;L6;255;Found;1998;27,32367;16,27683
Dar al Gani 434;LL6;181;Found;1998;27,24083;16,408
Dar al Gani 435;H4-6;192;Found;1998;27,22183;16,2455
Dar al Gani 436;H4;260;Found;1998;26,85483;15,97533
Dar al Gani 437;L6;239;Found;1998;26,69617;16,3275
Dar al Gani 438;H5/6;349;Found;1998;27,90017;15,90117
Dar al Gani 439;L6;867;Found;1998;27,829;15,928
Dar al Gani 440;L6;1561;Found;1998;27,48333;16,263
Dar al Gani 441;L6;90;Found;1998;27,48183;16,28733
Dar al Gani 442;H3.6;188;Found;1998;27,48083;16,31833
Dar al Gani 443;Eucrite-pmict;255;Found;1998;27,452;16,021
Dar al Gani 444;LL4-5;164;Found;1998;27,38833;16,15733
Dar al Gani 445;H4;53;Found;1998;27,39783;16,16317
Dar al Gani 446;L5/6;481;Found;1998;27,48017;16,27133
Dar al Gani 447;H4/5;526;Found;1998;27,46067;16,17083
Dar al Gani 448;L4/5;392;Found;1998;27,4335;16,0845
Dar al Gani 449;LL6;184;Found;1998;27,42683;16,05367
Dar al Gani 451;H4;75;Found;1998;27,5825;15,98333
Dar al Gani 452;H5;445;Found;1998;27,64617;15,91483
Dar al Gani 453;L6;1896;Found;1998;27,804;15,935
Dar al Gani 454;H3.9;161;Found;1998;27,7875;15,855
Dar al Gani 455;L6;2670;Found;1998;27,80517;15,92667
Dar al Gani 456;L6;838;Found;1998;27,79783;15,94167
Dar al Gani 457;L6;855;Found;1998;27,80733;15,93767
Dar al Gani 458;L6;364;Found;1998;27,81;15,933
Dar al Gani 459;L6;1082;Found;1998;27,81433;15,9145
Dar al Gani 460;L6;2310;Found;1998;27,80383;15,921
Dar al Gani 461;L6;1228;Found;1998;28,019;15,86333
Dar al Gani 462;L6;740;Found;1998;28,01517;15,86367
Dar al Gani 463;L6;1916;Found;1998;27,01167;15,86483
Dar al Gani 464;L6;254;Found;1998;28,01967;15,89017
Dar al Gani 465;L6;777;Found;1998;28,01483;15,86267
Dar al Gani 466;L6;1296;Found;1998;28,01;15,845
Dar al Gani 467;L6;1731;Found;1998;28,00883;15,84283
Dar al Gani 468;H5;375;Found;1998;28,0215;15,8425
Dar al Gani 469;H4;319;Found;1998;27,8315;15,87433
Dar al Gani 470;L6;4152;Found;1998;27,78533;15,95233
Dar al Gani 471;H5-6;276;Found;1998;27,78717;15,95117
Dar al Gani 472;LL6;482;Found;1998;27,79133;15,96517
Dar al Gani 473;H6;333;Found;1998;27,77983;16,06267
Dar al Gani 474;L6;68;Found;1998;27,7865;16,09717
Dar al Gani 475;H3.4;269;Found;1998;27,61067;16,21867
Dar al Gani 476;Martian (shergottite);2015;Found;1998;27,35267;16,20067
Dar al Gani 477;L6;16128;Found;1998;27,74767;16,003
Dar al Gani 478;L6;7367;Found;1998;27,75467;15,98183
Dar al Gani 479;L5;81;Found;1998;27,35583;16,20317
Dar al Gani 480;Eucrite;181;Found;1998;27,3685;16,1735
Dar al Gani 481;L6;258;Found;1998;27,36883;16,2855
Dar al Gani 482;LL4-5;73;Found;1998;27,36867;16,26383
Dar al Gani 483;L6;153;Found;1997;27,46533;16,01517
Dar al Gani 484;H6;786;Found;1997;27,2;16,1
Dar al Gani 485;Ureilite;596;Found;1997;27,01767;16,38833
Dar al Gani 486;H4/5;38;Found;1997;27,18383;16,11433
Dar al Gani 487;L6;8189;Found;1997;27,38333;16,41667
Dar al Gani 488;L6;3259;Found;1997;27,26667;16,11667
Dar al Gani 489;Martian (shergottite);2146;Found;1997;27,13333;16,08333
Dar al Gani 490;H5-6;170;Found;1997;27,1885;16,35017
Dar al Gani 491;H4;16;Found;1997;27,26683;16,06683
Dar al Gani 492;LL6;170;Found;1997;27,15133;16,12683
Dar al Gani 493;H4;850;Found;1997;26,99167;15,7745
Dar al Gani 494;Ureilite;50;Found;1997;27,16883;16,13817
Dar al Gani 495;L6;21;Found;1997;27,20183;16,3835
Dar al Gani 496;LL6;78;Found;1997;26,96017;16,34033
Dar al Gani 497;H5;1604;Found;1997;27,20333;16,0715
Dar al Gani 498;LL5-6;467;Found;1997;27,45433;16,2315
Dar al Gani 499;H4/5;172;Found;1997;27,33417;16,28733
Dar al Gani 500;H4/5;1030;Found;1997;27,33083;16,28317
Dar al Gani 501;L5;992;Found;1997;27,30033;16,17767
Dar al Gani 502;L6;4242;Found;1997;27,28883;16,11533
Dar al Gani 503;L6;680;Found;1997;27,2525;16,06967
Dar al Gani 504;H4;415;Found;1997;27,25283;16,07167
Dar al Gani 505;L6;240;Found;1997;27,27183;16,0535
Dar al Gani 506;L6;98;Found;1997;27,27183;16,0535
Dar al Gani 507;L6;56;Found;1997;27,27183;16,0535
Dar al Gani 508;H4;103;Found;1997;27,26683;16,06683
Dar al Gani 509;H4;51;Found;1997;27,26683;16,06683
Dar al Gani 510;L4;90;Found;1997;27,26683;16,072
Dar al Gani 511;H5;90;Found;1997;27,28067;16,06183
Dar al Gani 512;H5/6;94;Found;1997;27,18333;16,08333
Dar al Gani 513;H4;281;Found;1997;27,0555;16,136
Dar al Gani 514;H4-6;83;Found;1997;27,0715;16,11583
Dar al Gani 515;H5;894;Found;1997;27,08983;16,08667
Dar al Gani 516;H6;298;Found;1997;27,11183;16,08433
Dar al Gani 517;H6;289;Found;1997;27,11117;16,08433
Dar al Gani 518;H6;114;Found;1997;27,14167;16,0865
Dar al Gani 519;H4;269;Found;1997;27,31033;16,2325
Dar al Gani 520;H5-6;184;Found;1997;27,31033;16,2325
Dar al Gani 521;CV3;1567;Found;1997;27,311;16,234
Dar al Gani 522;L6;31;Found;1997;27,3;16,2
Dar al Gani 523;L4/5;100;Found;1997;27,1365;16,0835
Dar al Gani 524;H5-6;86;Found;1997;27,15183;16,23367
Dar al Gani 525;H5-6;72;Found;1997;27,18783;16,1385
Dar al Gani 526;CV3;49;Found;1997;27,0685;16,107
Dar al Gani 527;L6;63;Found;1997;27,01817;16,0885
Dar al Gani 528;L6;87;Found;1997;27,01733;16,0885
Dar al Gani 529;L6;101;Found;1997;27,01867;16,32033
Dar al Gani 530;L6;90;Found;1997;27,18867;16,3185
Dar al Gani 531;L6;103;Found;1997;27,18867;16,33383
Dar al Gani 532;L6;142;Found;1997;27,20017;16,3685
Dar al Gani 533;CV3;35;Found;1997;27,20567;16,371
Dar al Gani 534;L6;34;Found;1997;27,2025;16,36917
Dar al Gani 535;CV3;19;Found;1997;27,20017;16,35017
Dar al Gani 536;H6;60;Found;1997;27,2015;16,35517
Dar al Gani 537;L6;46;Found;1997;27,18767;16,335
Dar al Gani 538;L6;39;Found;1997;27,1855;16,31683
Dar al Gani 539;L6;28;Found;1997;27,1835;16,30267
Dar al Gani 540;L6;33;Found;1997;27,1835;16,30167
Dar al Gani 541;L6;21;Found;1997;27,186;16,287
Dar al Gani 542;L6;6;Found;1997;27,18683;16,288
Dar al Gani 543;L6;223;Found;1997;;
Dar al Gani 544;H5;1589;Found;1997;26,96333;16,45933
Dar al Gani 545;H4;454;Found;1997;27,20333;16,08183
Dar al Gani 546;L6;100;Found;1997;27,20267;16,11717
Dar al Gani 547;H6;29;Found;1997;27,02317;16,41317
Dar al Gani 548;H6;93;Found;1997;27,08367;16,13367
Dar al Gani 549;L5;50;Found;1997;27,2695;16,13783
Dar al Gani 550;H5;34;Found;1997;27,42383;16,2045
Dar al Gani 551;L6;5265;Found;1997;27,27683;16,12567
Dar al Gani 552;H5;58;Found;1997;27,25267;16,0705
Dar al Gani 553;L6;25;Found;1997;27,28033;16,067
Dar al Gani 554;L6;63;Found;1997;27,27183;16,0535
Dar al Gani 555;L6;11;Found;1997;27,27183;16,05667
Dar al Gani 556;H6;361;Found;1997;27,27183;16,07683
Dar al Gani 557;CM2;97;Found;1997;27,211;16,35183
Dar al Gani 558;L5;1125;Found;1997;27,54767;15,847
Dar al Gani 559;H5;403;Found;1997;27,1915;16,29367
Dar al Gani 560;H4/5;260,3;Found;1997;27,19083;16,29283
Dar al Gani 561;H4;83,52;Found;1997;27,20117;16,3175
Dar al Gani 562;L5;373;Found;1997;27,09367;16,4205
Dar al Gani 563;LL6;119,38;Found;1997;27,30017;16,14117
Dar al Gani 564;H6;167,69;Found;1997;26,89517;16,5515
Dar al Gani 566;L6;223,83;Found;1997;27,20517;16,13933
Dar al Gani 567;Eucrite-mmict;21,44;Found;1997;27,23583;16,06033
Dar al Gani 568;H5;24,7;Found;1997;27,27833;16,10833
Dar al Gani 569;L6;184,95;Found;1997;27,29117;16,1275
Dar al Gani 570;L4/5;1250;Found;1997;27,547;15,85933
Dar al Gani 571;L6;307;Found;1998;27,42717;16,33383
Dar al Gani 572;H5;285;Found;1998;27,3445;16,3025
Dar al Gani 573;L4;661,9;Found;1998;27,39883;16,1595
Dar al Gani 574;CR2;32,5;Found;1998;27,43217;16,25233
Dar al Gani 575;H5;3200;Found;1998;27,217;16,38917
Dar al Gani 576;H4/5;231,5;Found;1998;27,2315;16,32617
Dar al Gani 577;H6;97;Found;1998;27,25267;16,26983
