name;recclass;mass;fall;year;reclat;reclong
Frontier Mountain 90027;H3;16;Found;1990;-72,95404;160,50371
Frontier Mountain 90028;L(?)3;18,8;Found;1990;-72,95359;160,50952
Frontier Mountain 90029;H4;16,5;Found;1990;-72,9535;160,51411
Frontier Mountain 90030;H4;7,2;Found;1990;-72,95315;160,52359
Frontier Mountain 90031;H4;8,4;Found;1990;-72,95261;160,5268
Frontier Mountain 90032;H3.4;1,6;Found;1990;-72,95488;160,47328
Frontier Mountain 90033;H6;7,5;Found;1990;-72,95556;160,46457
Frontier Mountain 90034;L7;6,4;Found;1990;-72,95556;160,45233
Frontier Mountain 90035;LL4;81,2;Found;1990;-72,9531;160,45004
Frontier Mountain 90036;Ureilite;34,6;Found;1990;-72,95328;160,43934
Frontier Mountain 90037;H5;13,1;Found;1990;-72,9544;160,49912
Frontier Mountain 90038;H5;3,3;Found;1990;-72,95431;160,50142
Frontier Mountain 90039;L4;8,8;Found;1990;-72,95395;160,50402
Frontier Mountain 90040;H5;5,2;Found;1990;-72,95395;160,50405
Frontier Mountain 90041;H6;5,1;Found;1990;-72,95377;160,50405
Frontier Mountain 90042;LL4;14,7;Found;1990;-72,9539;160,50631
Frontier Mountain 90043;H6;38,4;Found;1990;-72,96752;160,44347
Frontier Mountain 90044;L5;10,2;Found;1990;-72,95806;160,48796
Frontier Mountain 90045;L4;21,8;Found;1990;-72,95623;160,43854
Frontier Mountain 90046;H6;9,46;Found;1990;-72,95596;160,43857
Frontier Mountain 90047;L4;19;Found;1990;-72,95337;160,52512
Frontier Mountain 90048;H6;20,3;Found;1990;-72,95489;160,43796
Frontier Mountain 90049;H5/6;9,5;Found;1990;-72,9556;160,43857
Frontier Mountain 90050;H5;15,8;Found;1990;-72,9556;160,43857
Frontier Mountain 90051;H6;8,1;Found;1990;-72,95346;160,52512
Frontier Mountain 90052;L4;34,2;Found;1990;-72,95623;160,43857
Frontier Mountain 90053;H5;9,3;Found;1990;-72,95506;160,43857
Frontier Mountain 90054;Ureilite;17,5;Found;1990;-72,95578;160,43857
Frontier Mountain 90055;H6;4,6;Found;1990;-72,95341;160,52175
Frontier Mountain 90056;L6;9,4;Found;1990;-72,95538;160,43796
Frontier Mountain 90057;H6;3,8;Found;1990;-72,95265;160,51518
Frontier Mountain 90058;L7;28;Found;1990;-72,95547;160,43796
Frontier Mountain 90059;H5;30,4;Found;1990;-72,95417;160,52512
Frontier Mountain 90060;H6;0,89;Found;1990;-72,9556;160,43854
Frontier Mountain 90061;H6;8,4;Found;1990;-72,95279;160,51472
Frontier Mountain 90062;L7;6,2;Found;1990;-72,95328;160,44087
Frontier Mountain 90063;H6;0,49;Found;1990;-72,9531;160,43781
Frontier Mountain 90064;H6;3,5;Found;1990;-72,95457;160,50374
Frontier Mountain 90065;L7;5,7;Found;1990;-72,95431;160,50221
Frontier Mountain 90066;L7;8,9;Found;1990;-72,95359;160,50952
Frontier Mountain 90067;H6;8,9;Found;1990;-72,95431;160,50129
Frontier Mountain 90068;H6;4,8;Found;1990;-72,9531;160,44087
Frontier Mountain 90069;H6;17,7;Found;1990;-72,95431;160,50065
Frontier Mountain 90070;L4;27;Found;1990;-72,95457;160,50221
Frontier Mountain 90072;H5;108,1;Found;1990;-72,95488;160,47328
Frontier Mountain 90073;H6;20,6;Found;1990;-72,95563;160,46457
Frontier Mountain 90074;H6;7,7;Found;1990;-72,95556;160,46457
Frontier Mountain 90075;H5;21;Found;1990;-72,95364;160,44301
Frontier Mountain 90076;H4/5;10,5;Found;1990;-72,95607;160,45233
Frontier Mountain 90077;L3;3,2;Found;1990;-72,95556;160,45845
Frontier Mountain 90078;H5;7,8;Found;1991;-72,95431;160,50065
Frontier Mountain 90081;H6;1,31;Found;1991;-72,98972;160,41139
Frontier Mountain 90082;H5;60,48;Found;1991;-72,99444;160,41111
Frontier Mountain 90083;L4;0,46;Found;1991;-72,95498;160,49181
Frontier Mountain 90084;L7;1,3;Found;1991;-72,9548;160,49243
Frontier Mountain 90085;H5;7,4;Found;1991;-72,95725;160,49851
Frontier Mountain 90086;L6;4,7;Found;1991;-72,9531;160,44851
Frontier Mountain 90087;H5;8,3;Found;1991;-72,95488;160,47328
Frontier Mountain 90088;H6;1,6;Found;1991;-72,95328;160,44607
Frontier Mountain 90089;L7;4,1;Found;1991;-72,95506;160,43857
Frontier Mountain 90090;L6;1,3;Found;1991;-72,95533;160,43857
Frontier Mountain 90091;H5;8,29;Found;1991;-72,95667;160,43166
Frontier Mountain 90092;H4;3,51;Found;1991;-72,95533;160,43857
Frontier Mountain 90093;H6;3,61;Found;1991;-72,95542;160,43857
Frontier Mountain 90094;H5;9,11;Found;1991;-72,95431;160,50126
Frontier Mountain 90095;H4;3,7;Found;1990;-72,95386;160,50646
Frontier Mountain 90096;H6;6,9;Found;1990;-72,95386;160,51258
Frontier Mountain 90097;H6;2,2;Found;1990;-72,95341;160,52206
Frontier Mountain 90098;H4;5,3;Found;1990;-72,95341;160,51288
Frontier Mountain 90099;H4;3,7;Found;1990;-72,95404;160,53659
Frontier Mountain 90100;L6;1,3;Found;1990;-72,95489;160,43429
Frontier Mountain 90101;L6;1,1;Found;1990;-72,95489;160,44469
Frontier Mountain 90102;L4;7,2;Found;1990;-72,95488;160,47328
Frontier Mountain 90103;L6;1,9;Found;1990;-72,95493;160,44285
Frontier Mountain 90104;H6;10,9;Found;1990;-72,95404;160,50188
Frontier Mountain 90107;H5;10,3;Found;1990;-72,95488;160,47328
Frontier Mountain 90108;H5;2,2;Found;1990;-72,95417;160,50218
Frontier Mountain 90109;H6;11,6;Found;1991;-72,95225;160,48903
Frontier Mountain 90110;H6;6,2;Found;1991;-72,95198;160,48444
Frontier Mountain 90111;H5;0,8;Found;1991;-72,95488;160,47328
Frontier Mountain 90112;H6;3,1;Found;1990;-72,95489;160,44347
Frontier Mountain 90114;L4;3;Found;1991;-72,95359;160,44377
Frontier Mountain 90115;H4/5;8,3;Found;1991;-72,95488;160,47328
Frontier Mountain 90116;H4;4,3;Found;1991;-72,95399;160,44545
Frontier Mountain 90118;H4/5;0,45;Found;1991;-72,95489;160,44224
Frontier Mountain 90119;L6;3;Found;1991;-72,95605;160,43857
Frontier Mountain 90121;H5;0,7;Found;1991;-72,95556;160,44591
Frontier Mountain 90122;H6;1,7;Found;1990;-72,95435;160,44148
Frontier Mountain 90123;H6;1,5;Found;1990;-72,95319;160,43934
Frontier Mountain 90124;H6;5,6;Found;1990;-72,95399;160,50405
Frontier Mountain 90125;H5;2,8;Found;1990;-72,95488;160,47328
Frontier Mountain 90126;H3;1,8;Found;1990;-72,95488;160,47328
Frontier Mountain 90127;H3;13,55;Found;1990;-72,96222;160,48444
Frontier Mountain 90128;H4/5;6,5;Found;1990;-72,956;160,44775
Frontier Mountain 90129;H6;1,9;Found;1990;-72,95431;160,50126
Frontier Mountain 90130;H3-5;15,5;Found;1990;-72,95488;160,47328
Frontier Mountain 90131;H4;9,2;Found;1990;-72,95511;160,48444
Frontier Mountain 90132;H5;6,22;Found;1990;-72,96002;160,48444
Frontier Mountain 90133;H5;0,61;Found;1990;-72,95488;160,47328
Frontier Mountain 90134;L7;3,04;Found;1990;-72,95404;160,50371
Frontier Mountain 90135;LL4;15,4;Found;1990;-72,95404;160,50402
Frontier Mountain 90136;H6;2,2;Found;1990;-72,95413;160,50371
Frontier Mountain 90137;H6;4,89;Found;1990;-72,95341;160,51411
Frontier Mountain 90138;H6;4,48;Found;1990;-72,95315;160,52451
Frontier Mountain 90139;H6;2,18;Found;1990;-72,9527;160,5268
Frontier Mountain 90140;H6;1,28;Found;1990;-72,95556;160,46441
Frontier Mountain 90141;L6;2,1;Found;1990;-72,9531;160,43934
Frontier Mountain 90142;L3;14,9;Found;1990;-72,95556;160,45386
Frontier Mountain 90143;H6;9;Found;1990;-72,95556;160,45081
Frontier Mountain 90144;H6;4,8;Found;1990;-72,95556;160,45631
Frontier Mountain 90145;LL4;7,1;Found;1990;-72,95431;160,50065
Frontier Mountain 90147;L7;5,4;Found;1990;-72,95431;160,50145
Frontier Mountain 90148;H5;10,2;Found;1990;-72,95359;160,50952
Frontier Mountain 90149;H4;13,8;Found;1990;-72,95341;160,52175
Frontier Mountain 90150;H6;16,66;Found;1990;-72,9535;160,52665
Frontier Mountain 90151;H5;33,6;Found;1990;-72,95564;160,51258
Frontier Mountain 90152;H5;18,3;Found;1990;-72,95556;160,4661
Frontier Mountain 90153;H4-6;8,5;Found;1990;-72,95404;160,53811
Frontier Mountain 90154;L6;107,1;Found;1990;-72,95614;160,43429
Frontier Mountain 90155;L6;72,06;Found;1990;-72,95614;160,43444
Frontier Mountain 90156;H6;31,82;Found;1990;-72,95614;160,43506
Frontier Mountain 90157;L6;9,73;Found;1990;-72,95542;160,43429
Frontier Mountain 90158;H4-5;23,33;Found;1990;-72,95413;160,5034
Frontier Mountain 90159;H4;7,22;Found;1990;-72,95417;160,50325
Frontier Mountain 90160;L/LL4;23,32;Found;1990;-72,95404;160,50371
Frontier Mountain 90161;L6;32,44;Found;1990;-72,95431;160,50065
Frontier Mountain 90162;L6;14,81;Found;1990;-72,95404;160,50371
Frontier Mountain 90163;L4-6;24,05;Found;1990;-72,95435;160,50937
Frontier Mountain 90164;L4;80,8;Found;1990;-72,95596;160,43857
Frontier Mountain 90165;H5;2,1;Found;1990;-72,95556;160,47221
Frontier Mountain 90166;H6;24,41;Found;1990;-72,9531;160,44698
Frontier Mountain 90167;H4;10,84;Found;1990;-72,95489;160,44469
Frontier Mountain 90168;Ureilite;14,26;Found;1990;-72,95489;160,44622
Frontier Mountain 90170;H6;2,53;Found;1990;-72,95488;160,47328
Frontier Mountain 90171;H5;13,4;Found;1990;-72,95489;160,44316
Frontier Mountain 90172;L5;65,86;Found;1990;-72,95667;160,43857
Frontier Mountain 90173;H4;3,56;Found;1990;-72,95488;160,47328
Frontier Mountain 90174;H5;12,65;Found;1990;-72,95488;160,47328
Frontier Mountain 90175;H5;15,03;Found;1990;-72,95488;160,47328
Frontier Mountain 90176;H6;1,61;Found;1990;-72,95488;160,47328
Frontier Mountain 90177;H4;0,32;Found;1990;-72,95488;160,47328
Frontier Mountain 90178;L6;5,06;Found;1990;-72,95556;160,4661
Frontier Mountain 90179;H3;2,05;Found;1990;-72,95488;160,47328
Frontier Mountain 90180;H4;7,5;Found;1990;-72,95488;160,47328
Frontier Mountain 90182;H4-6;12,45;Found;1990;-72,99083;160,40833
Frontier Mountain 90183;H4;5,88;Found;1990;-72,95488;160,47328
Frontier Mountain 90184;H3;2,18;Found;1990;-72,95488;160,47328
Frontier Mountain 90185;H5;4,05;Found;1990;-72,95431;160,50126
Frontier Mountain 90186;H6;3,09;Found;1990;-72,95306;160,43917
Frontier Mountain 90189;L6;2,66;Found;1990;-72,95364;160,44282
Frontier Mountain 90190;H5;3,93;Found;1990;-72,95556;160,44775
Frontier Mountain 90192;H6;48,01;Found;1990;-72,95609;160,46029
Frontier Mountain 90196;L6;2,01;Found;1990;-72,95607;160,45081
Frontier Mountain 90197;H5/6;2,57;Found;1990;-72,95563;160,45233
Frontier Mountain 90198;Eucrite;0,93;Found;1990;-72,99083;160,54083
Frontier Mountain 90199;H4;0,66;Found;1990;-72,95591;160,54133
Frontier Mountain 90200;Ureilite-pmict;3,19;Found;1990;-72,95556;160,53778
Frontier Mountain 90201;H5-6;11,5;Found;1990;-72,95363;160,44282
Frontier Mountain 90202;H3.9/4;9,73;Found;1990;-72,95488;160,47328
Frontier Mountain 90203;H6;11,31;Found;1990;-72,95573;160,54408
Frontier Mountain 90204;H6;12,55;Found;1990;-72,95488;160,47328
Frontier Mountain 90205;H3.9-6;7,13;Found;1990;-72,99167;160,40889
Frontier Mountain 90206;H3-5;1,48;Found;1990;-72,95488;160,47328
Frontier Mountain 90207;H5;4,04;Found;1990;-72,95488;160,47328
Frontier Mountain 90208;H6;2,21;Found;1990;-72,95488;160,47328
Frontier Mountain 90209;H5;1,67;Found;1990;-72,95488;160,47328
Frontier Mountain 90210;H5;2,31;Found;1990;-72,95488;160,47328
Frontier Mountain 90211;H5;10,92;Found;1990;-72,95583;160,54028
Frontier Mountain 90212;L6/7;3,7;Found;1990;-72,95551;160,43643
Frontier Mountain 90214;H6;1,85;Found;1990;-72,95506;160,43918
Frontier Mountain 90215;L6;5,55;Found;1990;-72,95583;160,43833
Frontier Mountain 90217;H6;1,19;Found;1990;-72,95578;160,43857
Frontier Mountain 90218;H5;3,18;Found;1990;-72,95583;160,43833
Frontier Mountain 90220;L6;0,96;Found;1990;-72,95472;160,44167
Frontier Mountain 90221;H6;3,25;Found;1990;-72,9531;160,4479
Frontier Mountain 90222;H6;2,58;Found;1990;-72,95578;160,43857
Frontier Mountain 90224;H6;14,91;Found;1990;-72,95578;160,43857
Frontier Mountain 90225;H3;8,4;Found;1990;-72,95556;160,43833
Frontier Mountain 90226;H5/6;24,79;Found;1990;-72,95583;160,43833
Frontier Mountain 90227;H6;2,45;Found;1990;-72,95578;160,43857
Frontier Mountain 90228;Ureilite;13,26;Found;1990;-72,95;160,43333
Frontier Mountain 90229;H4/5;4,38;Found;1990;-72,95528;160,44056
Frontier Mountain 90230;L6;3,98;Found;1990;-72,95528;160,44
Frontier Mountain 90231;L5;18,21;Found;1990;-72,955;160,44083
Frontier Mountain 90233;Ureilite;31,89;Found;1990;-72,95611;160,43833
Frontier Mountain 90234;L6;23,47;Found;1990;-72,95564;160,44117
Frontier Mountain 90235;L6;23,94;Found;1991;-72,95611;160,44139
Frontier Mountain 90236;H5;165,7;Found;1990;-72,95645;160,44392
Frontier Mountain 90237;H5;2,69;Found;1990;-72,95472;160,44444
Frontier Mountain 90238;H5;17,41;Found;1990;-72,95506;160,43796
Frontier Mountain 90239;H6;15,39;Found;1990;-72,95489;160,44775
Frontier Mountain 90240;L6;1,05;Found;1990;-72,95489;160,44408
Frontier Mountain 90241;L6/7;2,29;Found;1990;-72,95564;160,44178
Frontier Mountain 90242;H5;2,85;Found;1990;-72,9556;160,43857
Frontier Mountain 90243;H6;4,93;Found;1990;-72,95547;160,44056
Frontier Mountain 93001;Acapulcoite/Lodranite;4,86;Found;1993;-72,95556;160,49139
Frontier Mountain 93002;H6;665,2;Found;1993;-72,96806;160,42306
Frontier Mountain 93003;L6;65,25;Found;1993;-72,95583;160,46694
Frontier Mountain 93004;H5;2,38;Found;1993;-72,95278;160,52694
Frontier Mountain 93005;L5;1665,4;Found;1993;-72,96972;160,43778
Frontier Mountain 93006;H5/6;60,33;Found;1993;-72,97139;160,46083
Frontier Mountain 93007;H6;0,85;Found;1993;-72,95389;160,50028
Frontier Mountain 93008;Ureilite;12,01;Found;1993;-72,95444;160,43778
Frontier Mountain 93009;L4;106,5;Found;1993;-72,99333;160,41528
Frontier Mountain 93010;H5;3,06;Found;1993;-72,98167;160,43778
Frontier Mountain 93011;H5;2,66;Found;1993;-72,98972;160,40778
Frontier Mountain 93012;L5;19,95;Found;1993;-72,95306;160,52972
Frontier Mountain 93013;H6;8,45;Found;1993;-72,9525;160,50528
Frontier Mountain 93014;H5;9,62;Found;1993;-72,95833;160,5125
Frontier Mountain 93015;L6;1,84;Found;1993;-72,95083;160,45278
Frontier Mountain 93016;L6;1,05;Found;1993;-72,9525;160,44778
Frontier Mountain 93017;H5;10,81;Found;1993;-72,9525;160,50528
Frontier Mountain 93018;L5;1,05;Found;1993;-72,98167;160,43778
Frontier Mountain 93019;H6;2,61;Found;1993;-72,98167;160,43778
Frontier Mountain 93020;L5;78,2;Found;1993;-72,955;160,475
Frontier Mountain 93021;H5;80,43;Found;1993;-72,9525;160,43
Frontier Mountain 93022;H5;0,92;Found;1993;-72,99167;160,40889
Frontier Mountain 93023;H5;0,68;Found;1993;-72,98972;160,40778
Frontier Mountain 93024;H5;15,23;Found;1993;-72,98972;160,40778
Frontier Mountain 93025;H5;4,03;Found;1993;-72,98972;160,40722
Frontier Mountain 93026;H5;19,19;Found;1993;-72,98889;160,40778
Frontier Mountain 93027;H6;4,31;Found;1993;-72,98972;160,40778
Frontier Mountain 93028;H4;10,19;Found;1993;-72,95139;160,45667
Frontier Mountain 93030;H4;7,8;Found;1993;-72,98717;160,40433
Frontier Mountain 93031;H5;6,1;Found;1993;-72,98717;160,40467
Frontier Mountain 93032;H5;16,6;Found;1993;-72,943;160,50983
Frontier Mountain 93033;H3;3;Found;1993;-72,98833;160,40533
Frontier Mountain 93034;L3;7,28;Found;1993;-72,98972;160,40778
Frontier Mountain 93035;L4;15,7;Found;1993;-72,95283;160,4355
Frontier Mountain 93036;H4;7,3;Found;1993;-72,98883;160,40767
Frontier Mountain 93037;H4;0,52;Found;1993;-72,99056;160,41083
Frontier Mountain 93038;L6;1,8;Found;1993;-72,95083;160,454
Frontier Mountain 93039;H5;1,02;Found;1993;-72,98972;160,40778
Frontier Mountain 93040;H5;8,6;Found;1993;-72,98717;160,40433
Frontier Mountain 93042;H5;2,26;Found;1993;-72,95556;160,43417
Frontier Mountain 93043;L6;9,09;Found;1993;-72,95556;160,43417
Frontier Mountain 93044;L6;1,8;Found;1993;-72,95139;160,4525
Frontier Mountain 93045;H3.8;0,64;Found;1993;-72,98167;160,43778
Frontier Mountain 93047;H6;0,18;Found;1993;-72,95472;160,43694
Frontier Mountain 93048;H4;11,72;Found;1993;-72,99306;160,41306
Frontier Mountain 93049;H3.6;10,6;Found;1993;-72,98972;160,40778
Frontier Mountain 93050;H3.2;1,77;Found;1993;-72,98167;160,43778
Frontier Mountain 93051;H6;15,28;Found;1993;-72,98889;160,40528
Frontier Mountain 93053;H5;3,09;Found;1993;-72,98972;160,40722
Frontier Mountain 95001;H4;3,6;Found;1995;-72,99133;160,417
Frontier Mountain 95002;CO3;64,6;Found;1995;-72,97367;160,441
Frontier Mountain 95003;H6;2,9;Found;1996;-72,95361;160,445
Frontier Mountain 95004;H6;7,9;Found;1996;-72,95167;160,46583
Frontier Mountain 95005;L6;191,3;Found;1995;-72,99972;160,44472
Frontier Mountain 95006;H6;121,7;Found;1995;-72,96528;160,43111
Frontier Mountain 95007;H4;6,3;Found;1995;-72,99056;160,40361
Frontier Mountain 95008;LL3;1,9;Found;1996;-72,94017;160,45467
Frontier Mountain 95009;L5;2,1;Found;1996;-72,95417;160,43639
Frontier Mountain 95010;H6;87,1;Found;1995;-72,9625;160,4425
Frontier Mountain 95011;H4;1,7;Found;1996;-72,98917;160,40861
Frontier Mountain 95012;H6;44;Found;1995;-72,9625;160,43694
Frontier Mountain 95013;L6;0,7;Found;1995;-72,98917;160,40889
Frontier Mountain 95014;H4;3,5;Found;1995;-72,99667;160,41722
Frontier Mountain 95015;H4;1,9;Found;1995;-72,98833;160,40861
Frontier Mountain 95016;H6;5,7;Found;1995;-72,99667;160,41722
Frontier Mountain 95017;H4;2,1;Found;1995;-72,99667;160,41722
Frontier Mountain 95018;H5;13,9;Found;1995;-72,95417;160,43639
Frontier Mountain 95019;H5;13;Found;1995;-72,95472;160,44
Frontier Mountain 95020;H5;2,2;Found;1995;-72,98917;160,40861
Frontier Mountain 95021;H6;1,8;Found;1995;-72,95417;160,43639
Frontier Mountain 95022;H6;3,9;Found;1995;-72,95306;160,46361
Frontier Mountain 95023;H6;1,4;Found;1995;-72,98972;160,40778
Frontier Mountain 95024;H4;6,3;Found;1995;-72,9525;160,50833
Frontier Mountain 95025;H4(?);0,4;Found;1995;-72,99667;160,41722
Frontier Mountain 95027;H5;0,9;Found;1995;-72,95417;160,43639
Frontier Mountain 95028;Ureilite;13,9;Found;1995;-72,95111;160,51389
Frontier Mountain 95029;Acapulcoite;8,3;Found;1995;-72,99133;160,417
Frontier Mountain 95030;H5;13,1;Found;1995;-72,95267;160,50117
Frontier Mountain 95031;H4;0,5;Found;1995;-72,95111;160,50833
Frontier Mountain 95032;H4;17,4;Found;1995;-72,98944;160,41222
Frontier Mountain 95033;H5;23,9;Found;1995;-72,95389;160,43361
Frontier Mountain 95034;H6;1,2;Found;1995;-72,95472;160,40889
Frontier Mountain 95035;L6;4,8;Found;1995;-72,98944;160,40944
Frontier Mountain 95036;H3;21,5;Found;1995;-72,9515;160,505
Frontier Mountain 95037;H6;0,5;Found;1995;-72,95111;160,51389
Frontier Mountain 95038;H4;2,8;Found;1995;-72,98917;160,40889
Frontier Mountain 95039;H6;1,2;Found;1995;-72,98833;160,40861
Frontier Mountain 95040;H5;8,4;Found;1995;-72,95267;160,5535
Frontier Mountain 95041;H6;15,7;Found;1995;-72,95472;160,44
Frontier Mountain 95042;H5;14,2;Found;1995;-72,95067;160,50833
Frontier Mountain 95043;L6;5,7;Found;1995;-72,95139;160,50889
Frontier Mountain 95044;H6;10,7;Found;1995;-72,95306;160,46361
Frontier Mountain 95045;H6;6,1;Found;1995;-72,95133;160,51667
Frontier Mountain 95046;H6;13,2;Found;1995;-72,99133;160,417
Frontier Mountain 95047;H5;3,6;Found;1995;-72,987;160,40733
Frontier Mountain 95048;L3;3,5;Found;1995;-72,95833;160,50317
Frontier Mountain 97001;L5;4,8;Found;1997;-72,95333;160,48083
Frontier Mountain 97002;CV3;0,3;Found;1997;-72,95333;160,48389
Frontier Mountain 97003;CV3;0,2;Found;1997;-72,95333;160,48389
Frontier Mountain 97004;L6;5,1;Found;1997;-72,955;160,44139
Frontier Mountain 97005;L5;1;Found;1997;-72,95278;160,43917
Frontier Mountain 97006;H6;1,6;Found;1997;-72,95361;160,44083
Frontier Mountain 97007;L6;2,3;Found;1997;-72,95278;160,44028
Frontier Mountain 97008;H4/5;14,9;Found;1997;-72,95278;160,44083
Frontier Mountain 97009;H5;0,8;Found;1997;-72,95333;160,44028
Frontier Mountain 97010;L4;23,1;Found;1997;-72,95306;160,4825
Frontier Mountain 97011;L6;0,8;Found;1997;-72,95222;160,50333
Frontier Mountain 97012;H5;0,2;Found;1997;-72,95278;160,44139
Frontier Mountain 97013;Ureilite;21,4;Found;1997;-72,95361;160,44611
Frontier Mountain 97015;H6;0,7;Found;1997;-72,95306;160,4475
Frontier Mountain 97016;H6;5,1;Found;1997;-72,9525;160,445
Frontier Mountain 97019;L6;1,4;Found;1997;-72,95167;160,455
Frontier Mountain 97020;H6;6;Found;1997;-72,95167;160,45917
Frontier Mountain 97022;H5;2,9;Found;1997;-72,94944;160,465
Frontier Mountain 97023;H4;2,5;Found;1997;-72,95389;160,44833
Frontier Mountain 97024;H4/5;16,1;Found;1997;-72,95333;160,5225
Frontier Mountain 97025;H5;28,2;Found;1997;-72,95333;160,5225
Frontier Mountain 97026;H4;1,4;Found;1997;-72,95333;160,5225
Frontier Mountain 97027;H6;20,5;Found;1997;-72,95222;160,51778
Frontier Mountain 97028;H5;15,6;Found;1997;-72,95222;160,51778
Frontier Mountain 97029;H5;26,1;Found;1997;-72,955;160,52806
Frontier Mountain 97030;L6;60,4;Found;1997;-72,955;160,52806
Frontier Mountain 97031;H6;1,9;Found;1997;-72,95333;160,52222
Frontier Mountain 97032;H6;13,1;Found;1997;-72,9525;160,52028
Frontier Mountain 97033;H4/5;29,1;Found;1997;-72,95361;160,50528
Frontier Mountain 97034;L6;3,8;Found;1997;-72,94944;160,51222
Frontier Mountain 97035;H5;5,1;Found;1997;-72,96778;160,4775
Frontier Mountain 97036;H5;1;Found;1997;-72,98944;160,4125
Frontier Mountain 97037;H4;0,6;Found;1997;-72,98889;160,40722
Frontier Mountain 97038;H4;0,5;Found;1997;-72,98833;160,40722
Frontier Mountain 97039;H5;1,3;Found;1997;-72,98833;160,40694
Frontier Mountain 97040;H4/5;0,5;Found;1997;-72,98833;160,40722
Frontier Mountain 97041;H4;7,8;Found;1997;-72,98833;160,40667
Frontier Mountain 97042;H5;2,6;Found;1997;-72,98972;160,40667
Frontier Mountain 97043;H4;1,1;Found;1997;-72,98972;160,40667
Frontier Mountain 97044;H4;8,9;Found;1997;-72,98944;160,4075
Frontier Mountain 97045;Eucrite-pmict;14,9;Found;1997;-72,98861;160,40694
